,acousticness,analysis_channels,analysis_sample_rate,artist,danceability,duration,duration_ms,end_of_fade_in,energy,instrumentalness,key,key_confidence,liveness,loudness,mode,mode_confidence,song,speechiness,start_of_fade_out,tempo,tempo_confidence,time_signature,time_signature_confidence,trackid,valence
5036,0.00493,1,22050,Enrique Iglesias,0.739,272.06667,272067,0.13347,0.809,0.0,4,0.89,0.0466,-4.591,1,0.72,Finally Found You,0.083,269.15991,127.983,0.882,4,1.0,2fYKvqkMAro0shMGY8jD74,0.695
5037,0.0181,1,22050,Enrique Iglesias,0.775,198.06621,198066,0.36413,0.731,0.00952,0,0.211,0.253,-8.715,1,0.331,I Will Survive,0.0536,189.4342,116.66,0.87,4,1.0,7cv28LXcjAC3GsXbUvXKbX,0.558
5038,0.00856,1,22050,Enrique Iglesias,0.713,284.66667,284667,0.30753,0.876,0.00305,5,0.581,0.205,-3.977,1,0.411,If The World Crashes,0.0346,280.52608,126.962,0.865,4,1.0,3tEFlPUOexZwkpgOgESX2K,0.506
5039,0.00856,1,22050,Enrique Iglesias,0.713,284.66667,284667,0.30753,0.876,0.00305,5,0.581,0.205,-3.977,1,0.411,If The World Crashes Down,0.0346,280.52608,126.962,0.865,4,1.0,3tEFlPUOexZwkpgOgESX2K,0.506
5040,0.0387,1,22050,Enrique Iglesias,0.712,218.69333,218693,0.26626,0.802,0.0,5,0.498,0.135,-3.243,1,0.641,I'm A Freak,0.0611,214.1112,127.924,0.851,4,0.835,4P9J3tJZr0WE404GFOraLt,0.788
5041,0.0119,1,22050,Enrique Iglesias,0.723,238.41333,238413,0.22639,0.903,0.0,1,0.346,0.049,-4.137,1,0.533,Let Me Be Your Lover,0.142,233.03546,112.011,1.0,4,1.0,5D4fo0y5cXgxjqlwE5dchp,0.89
5042,0.842,1,22050,Enrique Iglesias,0.5,193.32,193320,0.0,0.225,0.0,0,0.657,0.112,-10.22,1,0.679,Little Girl,0.0302,188.09324,173.788,0.157,3,1.0,11qh54D0PKkBwelpDxxiEU,0.355
5043,0.00959,1,22050,Enrique Iglesias,0.645,251.8,251800,0.0,0.825,0.000545,11,0.902,0.226,-4.187,1,0.712,Live It Up Tonight,0.035,246.12571,121.817,0.82,4,1.0,1QyiGFtNCLqMPNdH0gjdzQ,0.644
5044,0.491,1,22050,Enrique Iglesias,0.487,162.34667,162347,0.28458,0.316,0.0,9,0.524,0.102,-13.845,1,0.473,Lost Inside Your Love,0.0256,148.42195,78.257,0.1,4,0.791,0hDxRIVXAnRSg2S4tDbWN3,0.361
5045,0.00136,1,22050,Enrique Iglesias,0.659,227.24,227240,0.0,0.778,6.79e-06,11,0.616,0.0841,-6.423,1,0.536,Miss You,0.0379,210.14639,110.022,0.622,4,0.99,1oTo3ijRbaDAtrjJrGAPSw,0.623
5046,0.651,1,22050,Enrique Iglesias,0.186,266.10145,266101,9.27637,0.134,0.915,7,0.412,0.0488,-18.956,1,0.533,Mouth 2 Mouth,0.0434,242.8517,75.304,0.058,4,0.616,2Gg0VXP5xzXwnuiMNAXWJR,0.0308
5047,0.00662,1,22050,Enrique Iglesias,0.582,173.44,173440,0.33655,0.902,0.0,4,0.417,0.19,-3.647,1,0.459,One Night Stand,0.0622,165.88916,124.993,0.942,4,1.0,0GD0y1mFuOOnFFoHnImoMM,0.91
5048,0.0902,1,22050,Enrique Iglesias,0.612,301.13333,301133,3.87193,0.73,0.0,10,0.786,0.569,-7.68,1,0.683,Para De Jugar,0.04,296.32726,92.646,0.096,4,1.0,50e0CXnvPwx6QpAMnrYXSc,0.711
5049,0.585,1,22050,Enrique Iglesias,0.73,176.42667,176427,0.40857,0.574,2.88e-05,7,0.464,0.113,-8.403,1,0.53,Rescue Soul,0.0319,166.02848,122.767,0.912,4,1.0,0g9HUdFUfJxuOQ6gvnPi2t,0.964
5050,0.145,1,22050,Enrique Iglesias,0.507,242.62667,242627,0.15093,0.683,0.0,11,0.973,0.109,-4.486,1,0.774,Se Te Ne Vai (Si Tu Te Vas),0.0256,236.51265,134.983,0.087,4,0.926,73ADiZRbJfDTr7Jr0Fugbc,0.165
5051,0.207,1,22050,Enrique Iglesias,0.709,291.29333,291293,0.64644,0.824,0.000307,1,0.335,0.0888,-8.824,1,0.451,Somebody's Me,0.0453,279.37669,118.814,0.843,4,1.0,2tUBqZG2AbRi7Q0BIrVrEj,0.867
5052,0.702,1,22050,Enrique Iglesias,0.559,244.50667,244507,0.55156,0.331,0.0,2,0.641,0.13,-13.635,1,0.7,Sometime When We Touch,0.0317,229.36091,119.863,0.231,4,0.908,0GOpxwScG20ZuNsQGsW9qI,0.238
5053,0.858,1,22050,Enrique Iglesias,0.599,174.4,174400,0.23206,0.486,1.5e-05,7,0.084,0.126,-9.761,1,0.34,Still Your King,0.0556,168.69297,169.671,0.567,4,0.937,1jmLlKjFKLFNPh8TXJdeCf,0.811
5054,0.00169,1,22050,Enrique Iglesias,0.483,284.57333,284573,0.21039,0.912,0.0414,11,0.623,0.271,-7.496,0,0.543,Struck In My Heart,0.0861,278.50014,94.101,0.43,4,0.672,1k2Ix7UrJIUyjewByrBTuj,0.648
5055,0.017,1,22050,Enrique Iglesias,0.739,230.42667,230427,0.0,0.762,1.34e-05,6,0.363,0.162,-4.736,0,0.392,Takin' Back My Love,0.0354,227.63683,124.955,0.773,4,1.0,3i13gfufKVqDSGs4QjhoE9,0.396
5056,0.175,1,22050,Enrique Iglesias,0.626,281.29333,281293,0.19147,0.52,0.0,9,0.061,0.13,-8.077,0,0.226,There Goes My Baby,0.0892,276.28263,77.468,0.081,4,0.997,6IUiqtI8tE49sqGbmtrNd8,0.257
5057,0.0482,1,22050,Enrique Iglesias,0.739,191.48939,191489,0.0,0.781,0.0,2,0.786,0.156,-4.584,1,0.534,Turn Up The Night,0.0449,185.75964,93.981,0.092,4,0.99,1gQf9pbGGzVkph7BUfwi6X,0.164
5058,0.281,1,22050,Enrique Iglesias,0.563,323.4,323400,2.7922,0.806,1.49e-05,2,0.268,0.363,-6.826,1,0.404,Wish I Was Your Lover,0.0496,314.96707,95.188,0.456,4,1.0,0RmEn2jcbyrLV4em3bnDZJ,0.42
5059,0.852,1,22050,Enya,0.35,246.4,246400,3.22757,0.21,0.109,10,0.929,0.108,-20.038,1,0.829,Afer Ventus,0.0292,232.08345,95.458,0.588,4,0.865,7maBYPeIpnx2hjnc9zqV03,0.12
5060,0.0364,1,22050,Enya,0.628,215.06413,215064,0.0,0.797,0.0,11,0.269,0.104,-3.953,0,0.371,Anywhere,0.0596,206.98268,106.93,0.524,4,0.994,7EI6Iki24tBHAMxtb4xQN2,0.321
5061,0.373,1,22050,Enya,0.639,165.56961,165570,0.0,0.584,0.0,11,0.722,0.149,-5.593,1,0.694,Anywhere Is,0.115,162.80091,158.013,0.663,4,0.947,3zxZHTC4kC2yUqU0OnxAAy,0.5
5062,0.0077,1,22050,Enya,0.688,192.90177,192902,0.0,0.573,0.0,1,0.095,0.0855,-10.558,0,0.409,As Baile,0.108,186.35175,132.049,0.711,4,0.988,387oOnI64WPkannyFDnVWf,0.199
5063,0.776,1,22050,Enya,0.386,239.6,239600,5.94431,0.319,0.965,4,0.388,0.106,-16.512,1,0.173,Caribbean Blue,0.0332,233.83075,157.614,0.891,3,0.953,31TAub5WKWEsVTJcdksxq7,0.661
5064,0.000208,1,22050,Enya,0.812,337.93737,337937,0.0,0.994,0.919,10,0.779,0.333,-5.359,0,0.763,Caribean Blue,0.0587,321.73569,124.995,0.925,4,1.0,3b7ckXKL3BnfHf2xAqlo9t,0.867
5065,0.506,1,22050,Enya,0.671,192.2351,192235,0.08073,0.342,0.000136,1,0.614,0.0567,-13.649,1,0.708,Christmas Secrets,0.0317,174.99138,129.08,0.758,4,0.985,2w4ypvGm7XDRrTmRkl5c7n,0.411
5066,7.77e-05,1,22050,Enya,0.29,253.83937,253839,0.16816,0.868,5.15e-06,1,0.414,0.408,-4.392,1,0.552,Deliver Me,0.0773,251.45469,90.889,0.122,4,0.653,1OuOKS43b3pRYb9d49WrBp,0.193
5067,0.887,1,22050,Enya,0.362,265.70667,265707,0.10431,0.261,0.353,10,0.911,0.106,-12.596,1,0.582,Dreams Are More Precious,0.0279,257.79955,85.747,0.212,3,1.0,4p2Il3PinEajYSbbB4kt6i,0.171
5068,0.283,1,22050,Enya,0.844,365.74667,365747,0.18562,0.116,0.835,4,0.074,0.0762,-16.46,0,0.333,I Will Find You,0.0493,340.04463,123.873,0.563,4,1.0,57FIWqAoWn3OBehyrRtw5l,0.325
5069,0.963,1,22050,Enya,0.28,241.25533,241255,3.97642,0.149,0.00656,5,0.867,0.0943,-15.929,1,0.803,If I Could Be Where You Are,0.0431,232.34467,111.902,0.023,4,0.634,0KXpgyL7L8xIpotzpWoUOo,0.0606
5070,0.045,1,22050,Enya,0.561,346.32,346320,2.75156,0.523,0.0,7,0.611,0.319,-12.646,0,0.552,It's In The Rain,0.0412,329.81043,122.274,0.515,4,0.985,2C80JwFJNWn0GL41tdwt6q,0.501
5071,0.93,1,22050,Enya,0.146,287.26667,287267,0.20068,0.209,0.0439,9,1.0,0.0935,-16.153,1,0.644,Journey Of The Angels,0.037,265.79882,91.813,0.016,3,0.571,1CNLpoqHRpnUcJqhetmjuy,0.12
5072,0.983,1,22050,Enya,0.251,234.62667,234627,0.06862,0.0841,0.0248,10,0.866,0.107,-22.231,1,0.782,Marble Halls,0.0572,223.51528,95.417,0.021,3,0.615,1bWHNlvBDJYJDjviGeDT7G,0.151
5073,0.974,1,22050,Enya,0.215,257.76,257760,4.4234,0.169,0.0585,9,0.633,0.0907,-17.88,1,0.612,May It Be,0.0402,250.34014,132.925,0.079,3,0.208,7LAJWSKK8JMIZAcblgUMS6,0.0547
5074,0.00758,1,22050,Enya,0.504,195.42667,195427,0.43497,0.515,7.77e-06,9,0.409,0.111,-8.145,1,0.457,On My Way Home,0.0355,189.06848,87.883,0.685,4,1.0,3nnwdAKEwqglIgpdoWOzD6,0.512
5075,0.859,1,22050,Enya,0.653,234.29333,234293,0.08689,0.189,0.000501,9,0.707,0.112,-12.834,1,0.309,One Toy Soldier,0.0273,222.07565,87.701,0.832,4,0.804,0z8Isaol4ic6WPa6Srpzx8,0.208
5076,0.00222,1,22050,Enya,0.443,261.53333,261533,0.22707,0.94,0.0,10,0.307,0.263,-5.107,0,0.411,Only If...,0.04,254.65905,95.196,0.404,4,0.99,4KoNBTm9a55KgLMtEaf3n6,0.521
5077,0.841,1,22050,Enya,0.418,218.54667,218547,1.67175,0.249,0.661,3,0.702,0.112,-13.744,1,0.762,Only Time,0.0301,210.88943,82.803,0.084,4,0.895,6FLwmdmW77N1Pxb1aWsZmO,0.213
5078,0.715,1,22050,Enya,0.165,243.34667,243347,0.18585,0.238,0.911,9,1.0,0.123,-12.236,1,1.0,Paint The Sky With Stars,0.0311,231.67129,99.067,0.122,4,0.261,1r8LM11dvzBjNtv1ooAoYl,0.145
5079,0.936,1,22050,Enya,0.217,188.73333,188733,0.09283,0.159,0.0195,6,0.602,0.11,-16.394,1,0.681,Stars And Midnight Blue,0.0359,181.1795,141.723,0.032,4,0.36,5BYvASmFO7EtgC34g1SXEn,0.124
5080,0.8,1,22050,Enya,0.376,258.06667,258067,0.1102,0.292,0.631,4,0.118,0.111,-13.654,1,0.341,The Spirit Of Christmas Past,0.0323,247.78014,70.699,0.02,3,1.0,6Nd65nKMDCOhWSH21RfaCC,0.139
5081,0.211,1,22050,Eppu Normaali,0.618,238.45333,238453,0.0,0.591,1.84e-06,5,0.773,0.0628,-10.808,1,0.468,Let's See Action,0.0322,221.79701,111.296,0.829,4,0.936,5uHPJGu7LfWEm8PgeQeqCj,0.647
5082,0.0429,1,22050,Erasure,0.542,272.06667,272067,0.17238,0.625,0.775,0,0.0,0.112,-7.366,1,0.292,Breathe,0.0329,264.71329,120.064,0.701,4,0.855,2Bo0hh0yoQReC4reJav5DT,0.204
5083,0.00406,1,22050,Erasure,0.379,223.86667,223867,0.0,0.899,0.000381,11,0.619,0.0684,-5.106,0,0.715,Brother And Sister,0.0788,215.23156,159.571,0.69,4,0.984,0bstHsoOdpxsQIsBsECJPn,0.652
5084,0.111,1,22050,Erasure,0.656,191.21333,191213,0.0,0.602,7.28e-05,9,0.442,0.112,-8.11,0,0.465,Chains Of Love,0.0301,170.69569,105.874,0.426,4,1.0,1Qf2f55yIV8bMxWmEpJoTb,0.721
5085,0.399,1,22050,Erasure,0.587,221.17333,221173,0.19592,0.559,6.69e-06,1,0.691,0.0992,-7.742,1,0.703,Don't Dance,0.0321,210.01868,92.036,0.25,4,0.991,5aj0xPGiEUN3aI2oOYu14S,0.19
5086,0.589,1,22050,Erasure,0.152,595.71986,595720,2.65868,0.0071,0.813,7,0.045,0.113,-36.718,0,0.286,Dreamlike State,0.0417,590.94204,104.267,0.03,3,0.755,736KwrqdwKbylV4TUNOA3u,0.0505
5087,0.447,1,22050,Erasure,0.634,270.77333,270773,0.33628,0.63,0.039,1,0.525,0.17,-8.277,0,0.657,Gimme! Gimme! Gimme!,0.031,259.3785,118.628,0.803,4,0.933,6H3kDe7CGoWYBabAeVWGiD,0.489
5088,0.26,1,22050,Erasure,0.422,431.53206,431532,4.20862,0.444,0.0107,0,0.461,0.088,-10.057,1,0.59,Glass Angel,0.0272,420.03737,163.592,0.018,3,1.0,0FtHATDqOFbTQfICGSIpWu,0.691
5089,0.111,1,22050,Erasure,0.741,266.90667,266907,0.14535,0.693,0.0,7,0.372,0.324,-4.991,1,0.47,Gone Crazy,0.495,266.90668,175.913,0.442,4,0.996,3F14hbIqy1JKKLTb1mzdYV,0.771
5090,0.0861,1,22050,Erasure,0.845,251.98667,251987,0.0,0.721,0.00859,7,0.65,0.082,-4.188,0,0.44,Hideaway,0.0464,248.01234,122.958,0.78,4,0.996,0c6xIDDpzE81m2q797ordA,0.188
5091,0.00651,1,22050,Erasure,0.4,201.25506,201255,2.26395,0.94,0.0,11,0.573,0.074,-1.728,0,0.567,How Can I Say,0.0778,198.35646,186.015,0.3,4,1.0,3dw843SLUmHaXIRxOA9zuO,0.505
5092,0.0066,1,22050,Erasure,0.639,190.12,190120,0.35982,0.641,9.91e-06,2,0.551,0.185,-7.423,1,0.455,I Don't Know Why,0.0609,190.12,120.927,0.26,4,0.901,28heol5hhOGj6KYbJrRteJ,0.0725
5093,0.0228,1,22050,Erasure,0.623,193.92349,193924,0.0,0.851,0.0,7,0.693,0.12,-3.111,1,0.669,I'll Be There,0.0409,191.50077,100.063,0.506,4,1.0,083Qf6hn6sFL6xiOHlZUyn,0.4
5094,0.114,1,22050,Erasure,0.47,318.66667,318667,0.3834,0.68,2.28e-06,9,0.775,0.453,-6.911,1,0.764,In My Arms,0.0336,306.9678,154.76,0.222,4,0.914,4hFSl2YfBUCY7RgZ8OhwCO,0.414
5095,0.581,1,22050,Erasure,0.604,215.10667,215107,2.33941,0.387,0.186,10,0.558,0.711,-15.048,0,0.514,Knocking On Your Door,0.0435,207.52254,117.889,0.834,4,0.983,1pnunN3e3AvDOPkQrhgrtE,0.828
5096,0.000495,1,22050,Erasure,0.572,285.33333,285333,0.08707,0.711,4.09e-05,7,0.756,0.0847,-6.897,1,0.746,Let's Take One More Rocket To The Moon,0.0304,269.24118,104.98,0.826,4,1.0,6O3Hgt9EvLahYjcAQQeN6d,0.351
5097,0.0127,1,22050,Erasure,0.529,180.92204,180922,0.07769,0.86,0.0,8,0.314,0.346,-4.517,1,0.389,Love Affair,0.115,178.07964,150.003,0.481,4,0.998,3Ge5d1wjVb8yrMl9Yt9PVt,0.869
5098,0.574,1,22050,Erasure,0.605,430.25333,430253,0.0,0.0159,1.98e-05,11,0.33,0.389,-6.096,0,0.339,Love Is Colder Than Death,0.243,425.65079,104.696,0.113,4,0.942,1CXJ7u6BFHnwYx9TgQgzEK,0.248
5099,0.00863,1,22050,Erasure,0.489,250.37333,250373,0.17451,0.486,0.0273,0,0.603,0.351,-11.934,1,0.61,Love Is The Rage,0.0312,238.10902,160.175,0.124,4,1.0,0jCL71fq0vjcOhp0cb8vIo,0.194
5100,0.224,1,22050,Erasure,0.515,263.56,263560,0.40626,0.705,1.33e-05,0,0.134,0.17,-7.055,0,0.426,No Doubt,0.0333,248.54059,76.078,0.366,4,1.0,6urCAbunOQI4bLhmGpX7iS,0.532
5101,0.231,1,22050,Erasure,0.719,208.33333,208333,0.40163,0.703,9e-05,0,0.669,0.129,-8.306,1,0.626,Rock Me Gently,0.0545,195.38431,123.173,0.788,4,0.988,2qh2VGAOYFXLsMbdATRf6w,0.776
5102,0.33,1,22050,Erasure,0.681,262.77333,262773,0.18576,0.569,0.00038,11,0.582,0.323,-10.769,1,0.57,Solsbury Hill,0.0295,253.60254,102.402,0.096,1,0.958,1CM1wOqD2AIjt2MWd31LV2,0.458
5103,0.00499,1,22050,Erasure,0.368,314.66263,314663,0.19741,0.511,0.000728,4,0.631,0.117,-5.477,1,0.628,Sometimes,0.0329,300.04825,149.243,0.296,4,0.996,7iPlcFvOMOzt6v0QvcAueZ,0.0504
5104,0.953,1,22050,Erasure,0.283,42.04,42040,0.0,0.22,2.35e-06,5,0.457,0.79,-22.951,1,0.369,Somewhere Over The Rainbow,0.443,42.04,150.884,0.083,4,1.0,4fIdH1l3SS0qdYRJiHwUnO,0.334
5105,0.00428,1,22050,Erasure,0.568,195.17329,195173,0.20317,0.961,0.0,9,0.526,0.138,-2.182,1,0.509,S.O.S.,0.065,195.17329,148.126,0.687,4,1.0,3NyovXfcpc8PDWWKH7xEDs,0.924
5106,0.036,1,22050,Erasure,0.621,204.01333,204013,0.19161,0.865,1.54e-06,8,0.154,0.258,-5.836,1,0.465,Spiralling,0.0503,201.27637,111.958,0.925,4,1.0,6ddnsGbHiUVA4nxvIwLMri,0.48
5107,0.0319,1,22050,Erasure,0.731,200.37333,200373,0.24499,0.861,0.0,11,0.623,0.0829,-5.881,1,0.369,Star,0.0323,188.41252,104.034,0.879,4,1.0,3cfOd4CMv2snFaKAnMdnvK,0.78
5108,0.0749,1,22050,Erasure,0.568,224.86667,224867,0.23125,0.977,1.51e-05,0,0.88,0.0776,-2.599,1,0.548,Storm In A Teacup,0.0596,220.79855,102.888,0.617,4,1.0,1JTrNAEJN6HCviUe9xMpAq,0.349
5109,0.116,1,22050,Erasure,0.505,245.16,245160,2.35102,0.677,0.000223,1,0.37,0.371,-4.283,1,0.408,Sucker For Love,0.0959,236.15274,96.011,0.36,4,0.881,3bpdzTbrMTVmhSCZIOnP0a,0.548
5110,0.173,1,22050,Erasure,0.685,243.93333,243933,0.4742,0.685,0.0,11,0.821,0.201,-8.103,1,0.564,Take A Chance On Me,0.0254,233.86558,106.987,0.896,4,1.0,6vQN2a9QSgWcm74KEZYfDL,0.925
5111,0.101,1,22050,Erasure,0.608,211.16,211160,0.37755,0.768,1.41e-06,1,0.0,0.0942,-9.911,1,0.264,Take Me Back,0.0364,199.51166,132.699,0.862,4,1.0,7b4yGtR0rujvLi5EBfKKJ2,0.748
5112,0.0649,1,22050,Erasure,0.692,201.46667,201467,0.12186,0.795,0.0,0,0.804,0.117,-5.851,1,0.654,Take Me On A Highway,0.026,192.2322,129.971,0.849,4,1.0,6bie70mgmRO11vyyx1RCvk,0.802
5113,1.45e-05,1,22050,Erasure,0.44,256.26667,256267,5.39283,0.942,0.856,1,0.593,0.0662,-10.401,1,0.365,The Soldier's Return,0.0693,252.88853,122.248,0.841,4,0.789,0nl1ldyoP173AObG6UqocR,0.116
5114,0.603,1,22050,Erasure,0.576,227.24,227240,0.22685,0.317,0.0,7,0.708,0.13,-9.217,0,0.557,Too Darn Hot,0.0877,223.74168,161.987,0.118,4,0.829,2ZSZExL37TXYYdPK8RuqtP,0.783
5115,0.000191,1,22050,Erasure,0.508,178.21333,178213,3.88354,0.951,0.0221,1,0.602,0.917,-4.372,1,0.394,Victim Of Love,0.0816,178.21333,96.022,0.445,4,0.529,5ZtcOgyQbGVOvoElNR3cYr,0.133
5116,0.0163,1,22050,Erasure,0.747,292.57143,292571,0.45846,0.492,0.00897,10,0.309,0.224,-9.616,1,0.369,Voulez Vous,0.04,273.85615,119.531,0.751,4,1.0,2PzCOP5Aj9SABiBgNEZ52G,0.533
5117,0.0496,1,22050,Erasure,0.715,307.13333,307133,0.0,0.414,0.000735,6,0.039,0.0688,-11.919,0,0.32,When Will I See You Again,0.0277,290.24363,124.043,0.516,4,0.595,3q0QmvdwHBETS89ZvelClL,0.321
5118,0.00485,1,22050,Erasure,0.499,238.6,238600,0.26812,0.636,0.00441,0,0.852,0.152,-13.144,1,0.66,You Surround Me,0.0321,225.50059,170.282,0.186,4,0.934,6k8TkPk7a5tk44wULwczZ9,0.462
5119,0.522,1,22050,Erasure,0.369,226.45333,226453,0.45215,0.305,0.0,1,0.736,0.0579,-14.303,1,0.611,You've Lost That Lovin' Feelin',0.0267,212.92118,94.791,0.346,4,0.918,6AeyHqzNHJthYJbn0tvJ4b,0.376
5120,0.946,1,22050,Eric Clapton,0.658,170.28,170280,0.22621,0.182,0.0,4,0.569,0.366,-15.001,0,0.388,32-20 Blues,0.0855,164.8907,92.455,0.001,4,0.511,0Q4ubt0dvVtMcAYwAul0Nl,0.742
5121,0.0163,1,22050,Eric Clapton,0.747,292.57143,292571,0.45846,0.492,0.00897,10,0.309,0.224,-9.616,1,0.369,After Midnight,0.04,273.85615,119.531,0.751,4,1.0,2PzCOP5Aj9SABiBgNEZ52G,0.533
5122,0.574,1,22050,Eric Clapton,0.49,271.90712,271907,0.06354,0.922,0.00206,0,0.71,0.293,-4.362,1,0.693,Ain't Going Down,0.0626,263.38395,170.441,0.785,4,0.785,5EkhI2PGytlRRYxbnhvwOU,0.765
5123,0.9,1,22050,Eric Clapton,0.589,199.04,199040,0.0,0.129,0.0,7,0.383,0.129,-12.433,1,0.352,Ain't Nobody's Business If I Do,0.093,196.66721,92.861,0.21,3,0.156,7ngR5bL7RB9efWoSmuvm71,0.245
5124,0.254,1,22050,Eric Clapton,0.53,216.44,216440,0.0,0.604,3.25e-05,0,0.636,0.143,-5.825,1,0.634,Alberta,0.0307,207.7083,122.943,0.67,4,0.884,4XxcAWtC975wrjgy5mkNmc,0.285
5125,0.922,1,22050,Eric Clapton,0.422,269.56,269560,0.28898,0.264,0.0,8,0.442,0.132,-7.064,1,0.579,All Of Me,0.0322,265.26476,119.93,0.011,4,0.665,3U4isOIWM3VvDubwSI3y7a,0.331
5126,0.293,1,22050,Eric Clapton,0.568,175.24113,175241,0.06372,0.587,0.329,11,0.634,0.137,-8.814,0,0.34,All Your Love,0.127,167.85125,174.682,0.029,4,1.0,7G7zCzvyqz39BFE7TqPM3O,0.491
5127,0.698,1,22050,Eric Clapton,0.445,250.09333,250093,0.13333,0.34,0.0,0,0.317,0.138,-7.942,0,0.448,Another Man,0.0518,238.38186,116.826,0.019,3,0.011,1xu91y5jf13yxAssdfsbPt,0.177
5128,0.291,1,22050,Eric Clapton,0.845,249.57333,249573,0.24966,0.57,0.159,9,0.725,0.0402,-12.927,0,0.589,Another Ticket,0.0377,238.45732,120.3,0.896,4,1.0,4nn8lowQWN8vQBwE7X4Nt2,0.83
5129,0.75,1,22050,Eric Clapton,0.577,158.25333,158253,0.32884,0.283,2.46e-06,7,0.933,0.157,-16.53,1,0.726,Anyone For Tennis,0.0328,150.25633,90.504,0.335,4,1.0,6vJ7Eh9EnJ8i4RXUV1usRz,0.748
5130,0.461,1,22050,Eric Clapton,0.593,167.84,167840,0.26503,0.555,9.96e-05,7,0.288,0.084,-14.291,1,0.474,Badge,0.038,153.35039,106.04,0.719,4,0.934,08xsXR637CEqbxJmpFcuSA,0.771
5131,0.244,1,22050,Eric Clapton,0.76,206.56,206560,0.32431,0.761,0.05,4,0.088,0.368,-6.816,1,0.243,Before You Accuse Me,0.0452,199.16916,119.627,0.733,4,1.0,5vDImXyLguoCbkYASPf4xQ,0.943
5132,0.00586,1,22050,Eric Clapton,0.756,301.73333,301733,3.01859,0.913,0.0024,5,0.361,0.363,-2.567,0,0.562,Behind The Mask,0.0382,294.07492,115.696,0.818,4,0.995,7GOfp80vVSXOAdACM4euuZ,0.453
5133,0.0802,1,22050,Eric Clapton,0.683,271.36,271360,0.0,0.487,2.9e-06,1,0.436,0.173,-9.956,0,0.528,Believe In Life,0.0433,267.42422,135.962,0.018,4,1.0,0uxGtNdq1k2rVOgf3YKIJM,0.567
5134,0.601,1,22050,Eric Clapton,0.413,301.72,301720,0.42989,0.693,0.0553,2,0.404,0.166,-5.936,1,0.383,Bell Bottom Blues,0.0351,292.93134,133.137,0.444,4,0.997,2YJgM8lj4u5YEZRSHSfL60,0.668
5135,0.0091,1,22050,Eric Clapton,0.488,235.30667,235307,0.0,0.884,5.66e-06,4,0.256,0.0839,-3.832,1,0.319,Black Rose,0.0543,227.10857,161.957,0.066,4,1.0,1Po4pby30EDHDFUKGE9hgJ,0.495
5136,0.184,1,22050,Eric Clapton,0.543,192.49333,192493,0.0,0.315,8.05e-05,7,0.556,0.23,-11.936,1,0.693,Blues Power,0.132,186.48526,96.204,0.081,3,0.74,79rWsO8ZlvekVEsGAzeFeA,0.461
5137,0.000189,1,22050,Eric Clapton,0.229,184.77333,184773,4.85297,0.99,0.0447,4,0.217,0.263,-2.901,1,0.315,Born To Lose,0.158,184.77333,164.892,0.065,4,0.938,4WsQCb1Atrhbb2I78hHCNG,0.173
5138,0.891,1,22050,Eric Clapton,0.541,196.13333,196133,0.19333,0.318,0.0265,2,0.525,0.137,-15.194,1,0.504,Can't Find My Way Home,0.0345,190.14821,88.08,0.292,4,0.978,3VyJGPYr2DF9gdBNosSao4,0.54
5139,0.159,1,22050,Eric Clapton,0.577,201.17333,201173,1.0971,0.756,0.000232,2,0.183,0.249,-5.82,1,0.334,Change The World,0.115,192.02902,176.75,0.29,4,1.0,5imShWWzwqfAJ9gXFpGAQh,0.663
5140,0.00127,1,22050,Eric Clapton,0.964,154.02395,154024,0.0,0.487,6.57e-06,10,0.292,0.115,-6.071,0,0.494,Cocaine,0.421,148.38712,127.05,0.934,4,1.0,577YBGuskWkVDCxZrLRB4v,0.107
5141,0.0193,1,22050,Eric Clapton,0.538,226.69333,226693,4.23764,0.812,4.33e-06,7,0.789,0.11,-5.776,1,0.618,Come Back Baby,0.0343,211.51057,81.062,0.063,4,0.983,3RM16YBGNG6uRGQingNajz,0.484
5142,0.231,1,22050,Eric Clapton,0.861,153.39973,153400,0.0,0.389,0.577,1,0.487,0.0381,-14.029,1,0.466,Crosscut Saw,0.0517,145.62975,122.463,0.833,4,1.0,4qtfw6xkbcM3VWPklWMvx7,0.94
5143,0.0856,1,22050,Eric Clapton,0.679,223.54667,223547,0.0,0.509,0.0,4,0.648,0.438,-7.31,1,0.542,Crossroads,0.0617,213.96027,144.29,0.568,4,0.58,5KSJ9k1FYjFLnIRlJT2wF8,0.534
5144,7.19e-05,1,22050,Eric Clapton,0.543,201.66667,201667,1.00249,0.808,0.00336,10,0.78,0.114,-5.484,1,0.545,Cryin',0.0407,197.86884,95.19,0.026,4,1.0,4a9i7rCLfPjbS1sNamZeQN,0.472
5145,0.106,1,22050,Eric Clapton,0.711,180.8093,180809,0.0,0.861,4.4e-05,0,0.657,0.112,-2.905,1,0.608,Dance The Night Away,0.0924,176.99991,118.004,0.611,4,0.982,5ilOXZ0vqTX69rjRubPivH,0.78
5146,0.152,1,22050,Eric Clapton,0.814,214.58667,214587,0.16834,0.743,0.0,9,0.315,0.163,-2.968,1,0.372,Danger,0.159,211.79501,107.996,0.691,4,0.953,0nhVrTiCGiGRCoZOJiWzm1,0.367
